model,conflict_type_idx,sample_id,non_thinking_behavior_judge_model,non_thinking_constraint_judge_model,non_thinking_behavior_label,non_thinking_constraint_label,non_thinking_behavior_label_name,non_thinking_constraint_label_name,thinking_behavior_judge_model,thinking_constraint_judge_model,thinking_behavior_label,thinking_constraint_label,thinking_behavior_label_name,thinking_constraint_label_name,constraint_switched,behavior_switched
google/gemma-4-E4B-it,3,15,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,16,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,3,17,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,3,18,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,3,19,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,20,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,21,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,22,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,23,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,24,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,3,25,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,26,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,27,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,28,gpt-4o-2024-11-20,gpt-4o-2024-11-20,4.0,1.0,other,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,True
google/gemma-4-E4B-it,3,29,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,30,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,31,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,32,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,33,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,34,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,3,35,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,36,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,37,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,38,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,3,39,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,40,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,41,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,42,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,43,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,True,False
google/gemma-4-E4B-it,3,44,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,2.0,-1.0,asks_for_clarification_without_answering,neither,True,True
google/gemma-4-E4B-it,3,45,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,46,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,47,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,48,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,49,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,50,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,51,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,52,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,3,53,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,54,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,True
google/gemma-4-E4B-it,3,55,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,56,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,57,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,58,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,59,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,60,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,61,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,62,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,63,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,False,True
google/gemma-4-E4B-it,3,64,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,65,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,66,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,67,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,68,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,3,69,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,70,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,71,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,72,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,-1.0,-1.0,parse_failed,neither_or_parse_failed,True,True
google/gemma-4-E4B-it,3,73,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,3,74,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,3,75,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,76,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,77,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,78,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,79,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,80,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,81,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,82,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,1.0,self_resolves_conflict_and_answers,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,True
google/gemma-4-E4B-it,3,83,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,84,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,True,False
google/gemma-4-E4B-it,3,85,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,86,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,87,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,88,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,89,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,90,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,91,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,92,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,93,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,94,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,95,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,96,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,97,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
google/gemma-4-E4B-it,3,98,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,99,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,-1.0,direct_answer_without_acknowledging_conflict,neither,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,True,False
google/gemma-4-E4B-it,3,100,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,False,False
google/gemma-4-E4B-it,4,1,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,1.0,direct_answer_without_acknowledging_conflict,new_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,3.0,2.0,self_resolves_conflict_and_answers,org_constraint,True,True
google/gemma-4-E4B-it,4,2,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,gpt-4o-2024-11-20,gpt-4o-2024-11-20,1.0,2.0,direct_answer_without_acknowledging_conflict,org_constraint,False,False
